amargor_IBU,alcohol_ABV,color_SRM,densidad_original,lupulo_aroma,levadura,tiempo_fermentacion_dias,carbonatacion_vol,es_premium
39.59043191,4.004184605,8.440305174,1.047371845,bajo,BE256,18.3508417,2.740784354,0
86.56200953,6.848726716,10.63221396,1.06651754,medio,K97,22.47697967,2.3538007,1
50.59549413,6.80509172,9.61350532,1.063323514,alto,US05,16.82217697,2.351413555,1
26.72795929,4.76537943,8.336132288,1.051116354,bajo,S04,10.00715097,2.53152381,0
37.4058091,5.038237995,6.217015757,1.041288892,bajo,BE256,13.98885556,2.134800343,0
65.6756272,3.551408585,12.43298477,1.047269791,medio,K97,11.86763839,2.439749143,0
19.42148286,4.700323352,4.73147232,1.044539394,alto,S04,12.62374417,2.285553176,0
15.79657903,4.949795383,13.10411166,1.050676692,medio,K97,12.5018634,2.003851967,0
62.06755491,7.620793091,5.991131924,1.054972237,medio,US05,10.0802977,2.501244622,0
36.86014484,3.888032974,6.990259051,1.053230031,bajo,US05,6.170645643,2.321007658,0
29.96390892,6.464177239,4.132859238,1.038141703,alto,BE256,11.32742781,2.352892551,0
55.59857031,5.996858773,7.994391412,1.060210348,alto,K97,14.77351781,2.036951717,0
58.88349856,6.227122332,13.90124983,1.04962206,medio,K97,19.5584181,2.87742011,1
67.3901457,6.758620484,12.06251235,1.046117504,alto,K97,14.06272895,2.663014256,0
50.16888807,5.372105473,13.91368845,1.05078564,medio,US05,21.6010737,2.689246765,0
32.68132888,5.389159196,12.08857018,1.050880949,medio,BE256,18.09222622,2.308366589,0
72.3596232,4.946879347,5.585320686,1.046665756,bajo,K97,20.57416604,1.881245133,0
30.91427615,6.223568882,8.676843103,1.050989583,medio,K97,15.56451151,2.985875215,0
51.13143058,6.096469234,6.879203484,1.046962639,medio,S04,18.67003929,2.381670748,0
44.48938871,4.374322713,15.32229962,1.04797819,bajo,K97,11.10414108,2.175360061,0
59.52611934,3.680752805,5.212845414,1.046568604,medio,BE256,11.42263893,2.525040472,0
63.42266795,4.797019363,13.57479076,1.042836644,alto,S04,5,2.750136236,0
40.48006224,4.199961436,13.57181548,1.050729182,medio,S04,18.7445819,2.393084833,0
28.69873194,4.936475425,17.31848081,1.052926497,medio,S04,20.16129592,2.78357255,0
66.44427329,7.800409525,8.361253629,1.062930829,alto,US05,9.602574942,2.724899982,1
29.83426945,4.542698345,12.84928864,1.054099626,bajo,S04,12.98419317,2.077085644,0
70.20080871,4.957176619,19.12660735,1.051621701,medio,K97,10.98455155,2.197862968,0
42.04802997,5.058022735,7.529433292,1.047336373,alto,US05,15.53061421,2.687261149,0
34.52017673,5.848430882,3.85983901,1.054198319,medio,US05,18.49973018,1.586216231,0
42.77020459,2.753110666,2.479959864,1.043212412,medio,US05,7.028912104,2.355163292,0
19.79310566,4.393299705,12.85084812,1.045496643,bajo,US05,15.63775412,1.97075064,0
25.42578942,5.211283692,2.467399168,1.045179,alto,US05,12.89331291,2.25703386,0
58.00620862,6.200078956,8.510723788,1.05540028,medio,US05,14.45357757,2.310353973,0
30.14658582,4.508097552,11.74925275,1.054713943,alto,US05,15.83597601,2.292526687,0
24.29633526,3.123447294,10.74070215,1.052436526,medio,S04,13.24719024,2.234321624,0
48.04979129,5.619711446,11.70177946,1.055359649,medio,BE256,13.58565259,2.070856905,0
57.78556232,4.364637611,10.88915942,1.045603586,alto,K97,13.14449933,3.08757338,0
50.78429966,3.810333341,15.11546325,1.051742976,medio,K97,17.88126481,2.960238601,0
54.94071529,4.37565461,6.190734477,1.049374128,medio,S04,15.67503984,2.051380254,0
55.36241815,7.213293707,7.292019446,1.062568072,medio,S04,12.90307152,2.874635025,1
18.67284,4.395255335,6.909362219,1.049423879,alto,US05,8.916193116,2.280160353,0
62.52000478,2.794433943,13.32076725,1.048075286,medio,BE256,12.48568103,2.438756242,0
35.15980242,5.897066197,13.60159435,1.052704543,medio,US05,17.59467664,2.381017812,0
36.23750475,6.274875041,11.80490128,1.054380846,bajo,S04,14.15078629,2.202075408,0
59.92291213,5.651521991,14.73397467,1.046658274,alto,US05,16.63812588,2.695155703,0
48.34345014,3.86231433,5.28783653,1.049694622,bajo,K97,21.0660472,2.437765959,0
81.70466827,6.23085765,16.66889645,1.055717509,medio,K97,18.03513462,2.257034573,1
72.47503517,4.993478685,16.09295449,1.037509695,medio,US05,14.37263335,2.008623167,0
30.34722654,5.59879439,12.94248799,1.051002298,medio,BE256,11.95604332,2.131921496,0
53.91760192,5.668340489,17.12719564,1.053044527,medio,US05,5,1.907585965,0
40.85519687,4.265826201,3.373507169,1.051310334,bajo,US05,13.32646031,2.403667065,0
44.02888418,5.081995556,7.902207455,1.040252191,medio,BE256,12.69595002,2.041000322,0
61.23425984,7.63541803,7.058786157,1.058011602,alto,BE256,18.6213,2.320331846,1
47.61753634,6.455822322,12.8859173,1.038908261,alto,BE256,13.38437909,2.811030556,0
52.24067325,7.05993263,5.799437042,1.058000505,bajo,K97,17.768369,2.759789872,1
81.1402116,7.277376938,13.0299806,1.061346474,alto,US05,15.0595328,2.390316932,1
34.52570906,5.083826628,15.48214458,1.056277018,medio,S04,10.24012868,2.373874582,0
27.41185499,6.410459145,12.7808116,1.054729348,alto,BE256,15.90660416,2.963962365,0
24.32786209,5.409762796,11.13500409,1.045497048,medio,BE256,20.86363052,2.556226836,0
10.50465116,4.13891209,6.048506636,1.044336075,medio,US05,13.60989847,2.301658062,0
70.84310695,6.40336997,6.612596135,1.051751851,alto,S04,15.31124429,1.972194565,0
23.45187451,5.697903273,14.99847562,1.04577838,alto,US05,17.80991263,2.518161965,0
36.68119565,4.556955979,13.11739602,1.050512423,medio,US05,10.75642426,2.648797132,0
35.8478005,4.520507033,9.843921922,1.047585862,bajo,BE256,15.46725617,2.210504543,0
39.83324233,7.807122597,8.328361817,1.058987379,medio,BE256,13.05545682,2.487360827,1
52.23605819,5.463184795,2,1.03884766,medio,K97,17.45929775,2.290928012,0
52.90710233,5.197292266,5.716590325,1.051133421,bajo,S04,14.60561219,2.34479028,0
31.25383842,5.311308673,17.64567635,1.047192211,bajo,S04,15.19380726,1.653653383,0
37.49317429,6.699957375,4.878177716,1.047234551,alto,BE256,10.86960561,2.333465579,0
44.23869926,6.071543152,10.75791928,1.053479319,bajo,BE256,16.82812944,2.690810791,0
36.26963311,5.190635591,14.02977589,1.055867211,medio,BE256,22.33885168,2.210579233,0
45.02468939,6.491036374,4.980309328,1.061898838,bajo,S04,15.25313863,2.41575791,1
47.36462427,3.967476096,10.7388419,1.048297006,medio,K97,12.64096397,2.173214788,0
51.02316679,5.39792705,13.75166215,1.052500715,bajo,S04,14.9264299,2.508132503,0
49.94321903,6.80930635,10.04999729,1.043215322,bajo,BE256,17.14562485,2.335043041,0
57.60210786,4.781954105,21.47361222,1.051115765,alto,BE256,11.76181486,2.118227538,0
42.71532338,4.152366071,3.325602964,1.05275943,alto,K97,5,2.79976544,0
20.54752078,4.347911111,14.23491412,1.053401151,bajo,US05,19.43675798,2.678679604,0
62.49678312,6.177580068,9.30879305,1.068043904,medio,US05,21.31223526,2.218527971,1
30.22964659,4.215238092,13.08768062,1.046193224,medio,S04,7.028209878,2.549336493,0
32.07074977,4.629491901,11.76522861,1.045608684,alto,US05,11.56972483,2.561223601,0
48.79546028,3.594432981,7.067375212,1.050499435,alto,US05,20.27272972,2.592690371,0
58.57424607,5.015618334,10.91598557,1.052403723,medio,S04,19.79118567,1.891723231,0
52.03504567,7.155190684,2.568394194,1.052834241,medio,BE256,17.25328415,2.701981962,1
50.6528921,7.825098265,12.41299,1.057376688,alto,US05,20.91625458,2.229090311,1
65.53322417,6.519283924,11.19263386,1.047512138,bajo,BE256,14.33194968,2.29265162,0
43.61129769,5.510792089,12.55464067,1.05574836,medio,S04,13.47629678,3.191364526,0
79.02524671,6.030580586,14.2324733,1.051482885,alto,BE256,18.51295913,2.490562014,0
48.48264468,4.342165446,11.47047936,1.056338258,alto,BE256,10.49663037,2.284103257,0
51.43880559,6.18074214,10.59235768,1.059243504,medio,S04,13.51387941,1.738411688,1
51.30012432,3.9080661,6.475726653,1.044214417,medio,BE256,18.04109835,2.81692924,0
67.07123335,7.874389181,7.151116945,1.062956746,medio,US05,18.07783302,1.996437099,1
59.34629131,5.17183934,14.74693848,1.042242439,medio,US05,19.51386942,2.098968329,0
69.49397727,7.193589911,15.74534162,1.059023048,medio,US05,16.30443983,2.30059431,1
37.92316024,3.824405394,9.047558255,1.055942984,medio,US05,13.78088656,2.824923538,0
21.63552646,4.104930158,10.18401099,1.059246811,alto,BE256,10.31034806,2.631971996,0
83.21257802,7.39046485,6.3815425,1.059964775,alto,US05,16.65902367,2.352648747,1
27.24219319,4.051651996,14.69102738,1.055814193,bajo,BE256,8.085812252,2.492487619,0
31.29214825,5.463206292,12.66166729,1.047099918,medio,K97,12.04946632,2.219884292,0
54.1844766,6.417241342,17.76486975,1.056357692,medio,BE256,17.18049334,2.441896107,1
64.28798086,4.561182842,6.486707691,1.061597623,medio,US05,18.12558346,2.422001023,1
45.92007295,3.767476685,8.487968404,1.052088404,bajo,K97,16.86635736,2.690630969,0
22.06175407,5.552299938,10.92578369,1.050537222,medio,S04,7.078949078,2.690153437,0
46.66904002,5.625630934,12.58595815,1.051936857,alto,BE256,19.33554298,2.548193215,0
57.9494723,4.303228182,9.13732945,1.051615927,medio,US05,23.98966051,2.291295733,0
30.85325644,5.582026567,6.508155638,1.056419084,alto,US05,14.18402555,2.622546688,0
37.9897425,5.260442263,13.52563012,1.056474928,alto,US05,11.43554296,2.37240946,0
40.22032292,4.461158144,12.88454145,1.052721102,bajo,S04,25.29732236,2.075425689,0
28.2265253,3.991445316,6.334903598,1.054229014,bajo,K97,8.724126007,2.279013662,0
49.72420651,3.037374308,15.4217712,1.052570313,alto,K97,14.08042587,2.425358095,0
38.18577777,5.349650047,14.68079484,1.047694151,alto,US05,14.71848909,2.673064735,0
46.29298666,3.435197229,10.53718599,1.053782823,bajo,BE256,19.38059048,2.344941548,0
26.68761733,5.095344199,10.31839145,1.043027525,bajo,US05,15.4389559,2.037240387,0
33.4381255,4.736551784,12.21623108,1.055269458,bajo,US05,12.00546442,2.417022505,0
50.83572037,5.679142775,6.553187719,1.044027385,alto,BE256,10.19526252,2.434036812,0
52.03696841,7.601206749,10.12012592,1.060877681,bajo,US05,18.54369827,2.455751289,1
65.90445777,4.670552214,2,1.04577423,medio,S04,9.972290556,2.675961455,0
34.00545722,5.731870704,13.50582258,1.052766945,alto,US05,14.19130128,2.705676972,0
43.37027089,5.335058029,3.75402711,1.049830374,bajo,S04,11.74321528,2.221736738,0
53.98886248,5.316155957,16.01367931,1.04202622,medio,US05,8.023848827,2.215156963,0
18.72451401,5.46926759,8.679519624,1.052103498,bajo,K97,19.02058315,2.087940387,0
13.58786782,3.464427877,9.153332072,1.047110396,alto,BE256,12.00930991,2.609644701,0
17.11515528,5.75678868,7.489064376,1.054405734,bajo,K97,8.92745278,2.834646033,0
58.93876155,5.612468794,8.847844504,1.050006628,medio,US05,13.32696346,2.305475422,0
31.72212781,3.983316871,15.67412538,1.051977105,medio,US05,14.27348626,2.327570831,0
67.60911047,7.30047436,2,1.062912857,bajo,S04,15.17690607,2.840034767,1
31.53628602,4.960692712,15.10786154,1.047053339,bajo,US05,15.32659067,2.551667356,0
42.76826955,4.865503216,11.35209392,1.047706807,medio,US05,9.811369725,2.530870711,0
63.13164929,5.333859967,5.171913409,1.054283512,bajo,US05,20.84411524,2.042725048,0
69.73064831,6.924235713,5.698750428,1.065008159,alto,K97,16.61632268,2.603618421,1
70.92255365,6.081766728,16.70557211,1.045974141,alto,S04,12.40040004,2.121259098,0
58.12549346,3.687780807,6.21797248,1.055384241,medio,K97,11.01932892,2.059793944,0
55.36093789,5.62206999,5.386597958,1.039151613,medio,S04,13.58012917,2.295968527,0
47.74596494,7.817889658,14.54925817,1.061898198,medio,K97,18.27228908,2.224262183,1
65.53009963,7.376409526,11.35421151,1.057219406,alto,US05,22.11507597,2.333520092,1
31.73221426,6.090980425,6.248297694,1.043237457,medio,K97,13.13136477,1.96770551,0
27.72701675,7.012270446,10.8664999,1.042082058,bajo,K97,14.23348116,2.687644892,0
39.94938314,6.023709546,5.896989265,1.052064995,bajo,S04,11.58456428,2.738305888,0
37.44723066,5.249308596,14.40328559,1.048929662,medio,S04,12.62717629,1.815797258,0
33.20157926,6.045088474,14.24548386,1.051897027,medio,K97,5.656830244,2.693537342,0
50.44581171,5.144887833,12.1280248,1.053452363,medio,S04,17.89490492,2.156841411,0
71.19380349,7.638391926,11.44664424,1.052965925,bajo,S04,18.18431689,2.657092661,1
41.32610329,4.648585764,17.0447525,1.053288816,alto,S04,10.90617662,2.379466052,0
62.16295122,6.563413359,9.99874531,1.049652339,bajo,BE256,21.59493993,2.408632669,0
22.87466329,4.181571334,5.272503498,1.044065033,bajo,S04,14.34806592,2.344470705,0
37.09510811,6.532367725,11.79789565,1.055289071,medio,BE256,9.855425712,2.763638761,0
29.24766519,5.499864124,18.3441882,1.047054439,bajo,BE256,17.42694969,2.028123596,0
12.00195074,3.600693825,5.940962027,1.045322019,medio,S04,15.59219287,2.582352102,0
38.75978971,5.367649293,8.554148933,1.049110411,medio,K97,15.57831994,2.730399049,0
38.17378737,2.899973492,11.66578415,1.045435945,medio,S04,12.29697758,2.614902024,0
62.70174615,5.625508017,9.784380604,1.047912848,medio,US05,15.8019829,3.097409674,0
49.46217527,5.885231483,6.070785678,1.05172027,bajo,K97,12.95296684,2.241315971,0
53.30349578,4.437666341,14.48743142,1.064747973,bajo,BE256,11.6702881,2.687191447,1
67.8113885,5.123547696,19.28016289,1.04551085,alto,BE256,6.380222184,2.368172809,0
58.31550543,6.954157434,10.78452584,1.047561473,medio,K97,12.26450615,2.770021823,0
44.60227051,7.784604288,6.383726841,1.061121174,medio,K97,16.25537823,2.397693301,1
36.60273852,3.941092413,3.8041579,1.052482001,bajo,S04,10.93173018,2.283637265,0
49.49818778,6.737109171,11.03190392,1.051942163,medio,BE256,17.72146619,2.791821661,1
34.41689836,6.962587191,14.41550937,1.055900641,medio,US05,12.20815465,2.252531418,0
37.15219643,7.547119115,11.90067099,1.058318065,medio,S04,15.26546287,1.976182272,1
68.26879459,6.011463035,9.990384636,1.043060657,alto,K97,5.166876895,2.244945935,0
65.65817813,8.114321695,7.642913393,1.062312418,bajo,BE256,17.94291859,2.585709884,1
32.66725867,4.257515767,5.631345469,1.049734466,bajo,K97,14.5434377,2.817611625,0
59.01374608,7.718185726,13.33900531,1.060861272,alto,K97,18.3913087,2.433338813,1
42.1132937,6.230874513,13.65508649,1.050840077,alto,K97,13.42048575,2.79545912,0
13.47340952,6.685014279,3.817080853,1.054726058,bajo,S04,14.17216348,1.992547524,0
38.27979149,7.672861236,16.35935591,1.06443752,medio,US05,19.57053646,2.267020961,1
37.78596121,4.120185646,12.29628488,1.045607631,bajo,US05,13.23821526,2.313427465,0
33.00945247,6.987061112,15.59837858,1.053712295,bajo,BE256,11.70366969,2.365632172,0
16.07945399,4.469029102,4.631489006,1.046812062,medio,K97,12.87549806,2.425228316,0
47.7040016,4.664862219,4.536703378,1.051083416,bajo,US05,16.31738704,2.607273287,0
32.00948741,5.342337834,9.404122761,1.04848325,alto,K97,19.64810751,2.266557949,0
22.45124746,6.554160421,12.01113771,1.048905669,medio,BE256,11.48742504,2.441708606,0
51.53882054,5.532474734,17.18544329,1.056137156,bajo,K97,15.3638429,2.386463133,1
39.58727642,5.4148655,12.82431566,1.044799031,bajo,US05,15.35342977,2.122233029,0
66.58377395,5.46328853,9.029274893,1.059725975,alto,K97,10.02968797,2.365899993,0
69.75301767,7.173341664,5.894523169,1.057015129,bajo,US05,22.13552422,2.356902141,1
58.51236204,7.243953198,14.92000229,1.048048478,medio,BE256,16.37015957,2.35047583,1
30.96681909,2.470439922,6.141178297,1.051851059,medio,K97,6.923798785,2.409527837,0
47.03161384,4.703392541,16.51387422,1.052921571,medio,US05,15.46698563,2.422702062,0
25.02421841,5.241321935,8.862461402,1.049497621,medio,BE256,12.46450103,2.270311446,0
44.5268785,3.848985916,16.36232829,1.049713046,bajo,K97,14.80912163,2.78181442,0
51.49120418,5.386323318,12.71572516,1.05205275,bajo,BE256,13.92842009,2.049155811,0
58.40399836,4.795528779,9.452018042,1.048844653,bajo,US05,10.09439981,2.183708967,0
38.49768885,6.755475698,7.922414513,1.056965906,medio,K97,13.81898279,3.233989087,0
36.94489375,6.573019725,8.636368491,1.054196746,medio,K97,9.06759478,2.088602594,0
41.22690864,7.020886488,11.71326677,1.070920484,bajo,K97,20.07240681,1.993873598,1
81.65646906,7.230700906,10.30862598,1.062852536,bajo,BE256,15.88319596,2.620343024,1
36.60281662,4.926052434,7.624754368,1.049603058,medio,BE256,13.21685892,1.776864044,0
45.5104826,4.548340524,9.337474359,1.04849767,medio,US05,9.830913648,2.329417827,0
53.70376939,5.195024984,10.31430812,1.044971993,alto,S04,16.28168469,3.043747478,0
27.95231574,4.241717931,2,1.051800821,medio,K97,12.67427451,1.936519223,0
62.39032853,3.869384665,11.83267246,1.047311771,medio,K97,11.92533312,1.805410654,0
35.93314598,5.622711224,6.081115101,1.053277019,medio,US05,17.41280618,1.950245639,0
69.6408414,5.888542043,5.386670387,1.056341841,alto,K97,19.09204287,2.669507871,1
79.93728795,7.246504778,3.250622612,1.069452203,alto,BE256,9.70143985,2.737433016,1
62.94781755,7.498221748,2.824430009,1.060246542,medio,BE256,17.63217287,2.246223361,1
53.26068095,4.368422271,4.578209988,1.051096512,bajo,K97,8.380732224,2.604963721,0
51.05265846,5.253165238,7.163916169,1.053959297,bajo,K97,14.42883185,2.817076598,0
35.78008664,5.820344013,17.81303655,1.047146798,medio,BE256,12.72461458,2.936203924,0
49.85411547,6.189142489,7.896481296,1.06155555,alto,K97,15.98572152,2.326099416,1
87.01410649,5.742422141,10.71100043,1.050551754,medio,BE256,17.39754394,1.709558485,1
16.56181215,4.483570356,11.60192555,1.057260588,bajo,S04,14.82030136,2.153736323,0
32.06420984,4.803533417,10.52426074,1.050070746,alto,S04,7.50646988,2.271958742,0
51.91397019,4.794140569,9.690226157,1.047017943,alto,K97,21.55374776,2.322318361,0
21.18565865,4.253421653,5.218824946,1.048504091,bajo,K97,13.34303206,2.34364218,0
72.60965323,6.680152477,15.80371019,1.061737808,medio,K97,16.3414924,2.735668379,1
19.65127293,3.451381701,17.22878657,1.047077724,medio,BE256,10.65563332,2.782328528,0
46.99644974,4.508846253,3.269365224,1.046253212,alto,S04,15.23203961,2.348497904,0
39.46537777,4.715124507,5.903885636,1.048892317,alto,S04,8.788620946,2.729545463,0
53.21540521,5.392338973,8.88075863,1.062531205,medio,US05,12.79364807,2.50729841,1
23.6418101,7.184740579,6.14184882,1.067236528,medio,US05,10.58792607,2.419351792,1
36.24145765,9.023606219,12.02386221,1.062840516,alto,K97,17.50045246,2.671963247,1
27.84621344,5.479441518,7.08691119,1.054158084,medio,BE256,16.79189612,2.421675614,0
43.00853796,5.874517074,18.66022427,1.05104735,medio,K97,9.069838755,3.017343353,0
57.22956024,4.350234773,14.76219438,1.04507733,alto,S04,11.26203308,1.96847665,0
24.76267272,3.796799145,10.85029612,1.049970226,bajo,K97,15.82929712,2.24544873,0
59.28432966,8.372848475,14.10794505,1.05438253,medio,K97,19.47004164,2.362044331,1
46.4322475,4.512797079,14.4236017,1.049058693,alto,S04,13.44767066,2.531835807,0
42.62452966,8.533433701,7.744210048,1.049589506,alto,S04,10.17980492,2.780388146,1
82.55097453,5.576042848,6.735131022,1.062765746,medio,S04,16.52424224,2.39268043,1
34.49458241,3.703883336,10.31257225,1.054594574,bajo,S04,21.76898238,1.973331105,0
27.58614669,4.543879173,13.4465445,1.047701716,medio,US05,7.011113332,2.652754169,0
60.40328758,7.58855327,10.55624159,1.056126925,bajo,BE256,24.92467853,2.62648763,1
63.12574212,5.401875648,3.692014071,1.051554085,bajo,BE256,15.45836048,1.817442402,1
0,4.442576947,6.788702224,1.050981205,alto,S04,5,2.39885876,0
46.54839706,4.587002178,9.704108546,1.052728934,bajo,BE256,15.18984821,1.922957451,0
53.55902262,4.073301691,9.697337583,1.039142143,medio,BE256,14.55799118,2.200604671,0
44.97569985,7.189706168,17.89016871,1.049674585,medio,BE256,10.61370781,2.129157322,1
24.85403943,4.151571366,4.45604823,1.050790446,alto,BE256,13.57522364,2.642779409,0
49.28731392,5.573127813,12.02235697,1.048612279,medio,S04,26.39319774,2.435049052,0
70.86243205,3.214133508,15.95645243,1.056456369,bajo,K97,12.96729945,2.0143227,0
40.31190562,4.640370328,19.08579898,1.0521089,bajo,K97,16.04049745,2.664019789,0
29.07995588,5.301107339,8.382410307,1.05655096,medio,K97,11.40254072,1.969858253,0
37.25655338,5.183834516,11.96571781,1.048920197,medio,US05,15.1809303,2.499034137,0
60.62314629,7.693033664,12.27904143,1.054687387,medio,BE256,13.0470653,2.155796799,0
30.31053731,5.349800025,10.78192693,1.058175332,medio,S04,12.35792607,2.290296875,0
28.0121199,3.995945403,9.604619195,1.056558467,bajo,S04,21.27559413,2.551281224,0
32.75884717,4.904535753,11.74390156,1.044539292,medio,US05,18.70873985,2.55643482,0
65.90228078,7.472406278,2,1.062962836,medio,S04,21.30894443,2.801090722,1
41.84005474,4.919400251,12.72827796,1.048274176,bajo,K97,5,2.37532389,0
64.37017688,4.166943943,10.50471161,1.052446273,bajo,US05,12.55596311,2.491935259,0
75.74329073,6.686941969,9.110100413,1.057558631,bajo,S04,13.89652758,2.268678803,1
36.21469747,4.450459725,18.18744878,1.045805537,bajo,US05,13.07735333,2.454596965,0
35.62283097,4.883234084,7.300263925,1.050339193,medio,US05,18.41287029,2.531845814,0
16.55213787,4.364442159,8.387696044,1.039900363,bajo,S04,19.76776961,2.370507046,0
53.24664666,6.738851352,17.96621321,1.057209725,bajo,K97,14.87585566,1.858874855,0
38.83244204,4.678757234,6.671754781,1.047438129,bajo,S04,10.63271347,2.499441269,0
37.2928013,6.832557043,7.799538868,1.05027932,alto,BE256,5,2.509368443,0
87.89661352,5.814151762,9.411898306,1.048451751,alto,BE256,16.73665283,2.195947957,0
44.48129363,5.482066727,13.36293793,1.055730138,bajo,S04,10.74097599,2.014683889,0
28.72313425,5.368733147,10.83121003,1.035812468,medio,K97,14.70460181,2.842763745,0
33.60463606,5.393797298,4.829498611,1.049916948,bajo,BE256,9.000718642,2.547433653,0
57.22668564,3.072327421,7.871325747,1.049470906,medio,BE256,12.93904984,2.331275691,0
41.69905616,4.721116606,7.570582267,1.047731818,bajo,S04,14.13487622,2.058890135,0
18.42583033,5.845157971,9.691115819,1.058631133,medio,S04,15.07437432,2.153455551,0
59.63468112,7.744191971,11.70337463,1.050740786,medio,S04,17.10058778,2.790777119,1
29.97783872,3.594810153,11.67282302,1.053858981,alto,US05,18.7876438,2.441298582,0
68.09946664,4.947595549,2.895952984,1.051781264,bajo,US05,11.61242086,2.23482388,0
56.20072099,6.704105516,14.25576395,1.056307596,alto,US05,7.302122158,2.552906769,0
33.29017157,6.246891716,11.01027538,1.046664055,alto,S04,13.56390632,2.155680544,0
59.21524543,4.937995991,15.53812819,1.046335156,bajo,K97,14.13750124,2.850252909,0
69.20276959,5.133460049,11.77679331,1.067992691,medio,BE256,20.40085186,2.80584016,1
44.65811152,8.00751369,14.40529183,1.064010642,bajo,US05,21.83172822,2.260027779,1
47.27099226,3.296128413,11.86618125,1.042275313,bajo,K97,13.05420465,2.211398926,0
34.97123889,7.790625599,15.38490302,1.052918865,bajo,S04,20.02463062,1.61456004,1
30.34675252,6.562888769,12.08900254,1.051931913,medio,US05,9.587262475,1.955525769,0
55.44941226,4.726006918,9.608339014,1.054188821,medio,S04,17.28221401,1.998159068,0
34.97837002,4.756616021,19.08973888,1.046603847,alto,K97,14.73723626,2.440557102,0
83.60980145,7.730764119,13.55614849,1.064783516,bajo,US05,26.27290417,2.302129889,1
25.67316131,6.90413659,12.29497768,1.052616116,alto,US05,6.381301226,1.996399354,0
46.35398598,6.625958915,4.894782334,1.043898397,bajo,US05,19.77764878,2.315650787,0
70.93787379,7.218780233,4.84676953,1.039913306,alto,US05,9.089280142,2.551601144,0
23.98700629,4.84095479,11.17086193,1.03583837,medio,K97,11.63488796,2.558351805,0
40.36329185,5.295624489,10.58208479,1.054069904,bajo,US05,15.43337804,1.830098916,0
61.18330833,3.483357451,7.54350974,1.050643087,alto,BE256,9.213768286,2.361520956,0
38.80537913,6.476934426,10.5639308,1.048871718,medio,BE256,8.025960887,1.984997767,0
46.78557694,3.832220449,16.35450771,1.056945122,medio,S04,5.504209669,2.670518609,0
24.06409708,5.216775564,12.7816099,1.053186623,medio,US05,16.88398781,2.635243925,0
46.42460646,3.902697472,5.435965961,1.0580815,medio,BE256,11.81925502,2.130591832,0
37.19283602,4.411133173,9.553964691,1.043036323,medio,BE256,25.70908037,2.170186439,0
54.78594994,4.162737569,6.780134077,1.049827247,alto,BE256,10.02257974,2.261619885,0
82.14810525,6.810879609,8.449200334,1.059478286,bajo,K97,21.27749307,1.724161982,1
78.84345463,4.460877297,8.345537337,1.048853088,medio,US05,11.73842812,2.500790452,0
48.6944976,4.451731205,8.08941767,1.048756921,alto,K97,14.97253862,2.318146636,0
44.88694475,5.833333912,4.979458512,1.053133068,bajo,K97,12.11918664,2.691052525,0
42.91576452,3.895137207,9.489381274,1.050227819,bajo,BE256,16.44932886,2.070477235,0
34.70250561,5.220541427,7.757569453,1.053117036,alto,BE256,10.08564644,2.214263116,0
